id,ordered_id,dealership_id
2139,713,86
2140,714,79
2141,714,118
2142,714,85
2143,715,135
2144,715,17
2145,715,77
2146,716,65
2147,716,81
2148,716,90
2149,717,14
2150,717,52
2151,717,109
2152,718,50
2153,718,115
2154,718,141
2155,719,30
2156,719,25
2157,719,92
2158,720,42
2159,720,86
2160,720,84
2161,721,24
2162,721,133
2163,721,78
2164,722,94
2165,722,22
2166,722,129
2167,723,135
2168,723,96
2169,723,87
2170,724,94
2171,724,93
2172,724,65
2173,725,6
2174,725,136
2175,725,100
2176,726,88
2177,726,121
2178,726,20
2179,727,116
2180,727,83
2181,727,144
2182,728,44
2183,728,29
2184,728,19
2185,729,126
2186,729,47
2187,729,83
2188,730,126
2189,730,110
2190,730,65
2191,731,54
2192,731,145
2193,731,96
2194,732,114
2195,732,11
2196,732,127
2197,733,137
2198,733,112
2199,733,126
2200,734,90
2201,734,7
2202,734,133
2203,735,67
2204,735,145
2205,735,6
2206,736,70
2207,736,55
2208,736,141
2209,737,56
2210,737,47
2211,737,68
2212,738,64
2213,738,92
2214,738,100
2215,739,17
2216,739,133
2217,739,95
2218,740,127
2219,740,141
2220,740,120
2221,741,47
2222,741,94
2223,741,100
2224,742,32
2225,742,54
2226,742,137
2227,743,5
2228,743,53
2229,743,14
2230,744,48
2231,744,122
2232,744,140
2233,745,10
2234,745,69
2235,745,18
2236,746,28
2237,746,96
2238,746,109
2239,747,72
2240,747,32
2241,747,50
2242,748,67
2243,748,31
2244,748,31
2245,749,22
2246,749,137
2247,749,92
2248,750,57
2249,750,35
2250,750,1
2251,751,95
2252,751,144
2253,751,26
2254,752,10
2255,752,4
2256,752,38
2257,753,10
2258,753,40
2259,753,83
2260,754,34
2261,754,93
2262,754,66
2263,755,50
2264,755,55
2265,755,124
2266,756,14
2267,756,5
2268,756,45
2269,757,139
2270,757,128
2271,757,136
2272,758,22
2273,758,126
2274,758,107
2275,759,24
2276,759,98
2277,759,122
2278,760,118
2279,760,75
2280,760,44
2281,761,31
2282,761,56
2283,761,10
2284,762,80
2285,762,136
2286,762,3
2287,763,112
2288,763,83
2289,763,91
2290,764,2
2291,764,65
2292,764,128
2293,765,54
2294,765,28
2295,765,113
2296,766,100
2297,766,89
2298,766,112
2299,767,118
2300,767,135
2301,767,81
2302,768,132
2303,768,16
2304,768,7
2305,769,139
2306,769,61
2307,769,38
2308,770,68
2309,770,89
2310,770,17
2311,771,129
2312,771,32
2313,771,5
2314,772,4
2315,772,23
2316,772,26
2317,773,16
2318,773,53
2319,773,46
2320,774,69
2321,774,46
2322,774,1
2323,775,86
2324,775,59
2325,775,7
2326,776,120
2327,776,5
2328,776,62
2329,777,62
2330,777,72
2331,777,6
2332,778,105
2333,778,81
2334,778,112
2335,779,128
2336,779,58
2337,779,109
2338,780,110
2339,780,111
2340,780,60
2341,781,29
2342,781,76
2343,781,126
2344,782,25
2345,782,96
2346,782,124
2347,783,51
2348,783,90
2349,783,6
2350,784,8
2351,784,73
2352,784,55
2353,785,13
2354,785,136
2355,785,65
2356,786,40
2357,786,116
2358,786,61
2359,787,74
2360,787,26
2361,787,139
2362,788,47
2363,788,10
2364,788,73
2365,789,134
2366,789,4
2367,789,21
2368,790,138
2369,790,144
2370,790,129
2371,791,36
2372,791,73
2373,791,33
2374,792,2
2375,792,24
2376,792,146
2377,793,67
2378,793,16
2379,793,110
2380,794,16
2381,794,111
2382,794,111
2383,795,73
2384,795,19
2385,795,82
2386,796,130
2387,796,19
2388,796,60
2389,797,42
2390,797,10
2391,797,16
2392,798,128
2393,798,41
2394,798,16
2395,799,114
2396,799,13
2397,799,120
2398,800,61
2399,800,34
2400,800,11
2401,801,136
2402,801,58
2403,801,4
2404,802,105
2405,802,62
2406,802,120
2407,803,98
2408,803,112
2409,803,3
2410,804,115
2411,804,101
2412,804,15
2413,805,45
2414,805,74
2415,805,97
2416,806,103
2417,806,116
2418,806,105
2419,807,58
2420,807,89
2421,807,64
2422,808,52
2423,808,1
2424,808,89
2425,809,43
2426,809,99
2427,809,58
2428,810,13
2429,810,52
2430,810,58
2431,811,59
2432,811,116
2433,811,142
2434,812,36
2435,812,125
2436,812,145
2437,813,26
2438,813,74
2439,813,102
2440,814,12
2441,814,143
2442,814,130
2443,815,27
2444,815,46
2445,815,71
2446,816,76
2447,816,91
2448,816,22
2449,817,117
2450,817,109
2451,817,99
2452,818,18
2453,818,111
2454,818,22
2455,819,28
2456,819,27
2457,819,80
2458,820,25
2459,820,34
2460,820,37
2461,821,51
2462,821,46
2463,821,22
2464,822,64
2465,822,22
2466,822,50
2467,823,38
2468,823,7
2469,823,38
2470,824,52
2471,824,17
2472,824,41
2473,825,86
2474,825,66
2475,825,106
2476,826,85
2477,826,137
2478,826,6
2479,827,16
2480,827,109
2481,827,43
2482,828,126
2483,828,55
2484,828,131
2485,829,20
2486,829,115
2487,829,39
2488,830,127
2489,830,36
2490,830,5
2491,831,124
2492,831,133
2493,831,123
2494,832,83
2495,832,22
2496,832,36
2497,833,85
2498,833,35
2499,833,64
2500,834,30
2501,834,85
2502,834,116
2503,835,85
2504,835,19
2505,835,142
2506,836,45
2507,836,63
2508,836,24
2509,837,18
2510,837,31
2511,837,96
2512,838,107
2513,838,4
2514,838,114
2515,839,93
2516,839,116
2517,839,78
2518,840,122
2519,840,1
2520,840,8
2521,841,25
2522,841,40
2523,841,74
2524,842,5
2525,842,104
2526,842,33
2527,843,71
2528,843,126
2529,843,35
2530,844,54
2531,844,35
2532,844,138
2533,845,85
2534,845,129
2535,845,33
2536,846,101
2537,846,36
2538,846,93
2539,847,101
2540,847,72
2541,847,21
2542,848,19
2543,848,48
2544,848,53
2545,849,123
2546,849,96
2547,849,120
2548,850,75
2549,850,133
2550,850,59
2551,851,103
2552,851,63
2553,851,133
2554,852,75
2555,852,87
2556,852,68
2557,853,116
2558,853,24
2559,853,92
2560,854,5
2561,854,121
2562,854,103
2563,855,86
2564,855,75
2565,855,66
2566,856,20
2567,856,103
2568,856,121
2569,857,9
2570,857,108
2571,857,29
2572,858,47
2573,858,145
2574,858,73
2575,859,18
2576,859,144
2577,859,81
2578,860,79
2579,860,98
2580,860,127
2581,861,37
2582,861,52
2583,861,26
2584,862,143
2585,862,62
2586,862,125
2587,863,141
2588,863,88
2589,863,120
2590,864,129
2591,864,91
2592,864,123
2593,865,128
2594,865,65
2595,865,132
2596,866,129
2597,866,124
2598,866,21
2599,867,125
2600,867,11
2601,867,146
2602,868,129
2603,868,126
2604,868,139
2605,869,104
2606,869,34
2607,869,85
2608,870,111
2609,870,46
2610,870,13
2611,871,88
2612,871,125
2613,871,109
2614,872,8
2615,872,96
2616,872,69
2617,873,11
2618,873,71
2619,873,76
2620,874,120
2621,874,84
2622,874,18
2623,875,57
2624,875,96
2625,875,25
2626,876,72
2627,876,38
2628,876,83
2629,877,30
2630,877,7
2631,877,96
2632,878,129
2633,878,118
2634,878,18
2635,879,55
2636,879,144
2637,879,35
2638,880,112
2639,880,103
2640,880,135
2641,881,87
2642,881,53
2643,881,137
2644,882,8
2645,882,53
2646,882,137
2647,883,135
2648,883,58
2649,883,132
2650,884,110
2651,884,126
2652,884,83
2653,885,137
2654,885,54
2655,885,110
2656,886,54
2657,886,58
2658,886,126
2659,887,52
2660,887,102
2661,887,77
2662,888,8
2663,888,132
2664,888,73
2665,889,118
2666,889,44
2667,889,90
2668,890,124
2669,890,73
2670,890,40
2671,891,87
2672,891,36
2673,891,5
2674,892,113
2675,892,146
2676,892,143
2677,893,51
2678,893,106
2679,893,87
2680,894,113
2681,894,48
2682,894,98
2683,895,73
2684,895,59
2685,895,60
2686,896,18
2687,896,32
2688,896,118
2689,897,110
2690,897,32
2691,897,49
2692,898,57
2693,898,19
2694,898,139
2695,899,48
2696,899,21
2697,899,123
2698,900,133
2699,900,120
2700,900,64
2701,901,6
2702,901,15
2703,901,86
2704,902,59
2705,902,6
2706,902,109
2707,903,64
2708,903,87
2709,903,35
2710,904,84
2711,904,94
2712,904,90
2713,905,13
2714,905,81
2715,905,130
2716,906,124
2717,906,106
2718,906,49
2719,907,16
2720,907,112
2721,907,13
2722,908,129
2723,908,22
2724,908,89
2725,909,24
2726,909,95
2727,909,132
2728,910,69
2729,910,141
2730,910,112
2731,911,3
2732,911,58
2733,911,114
2734,912,8
2735,912,38
2736,912,65
2737,913,112
2738,913,90
2739,913,110
2740,914,62
2741,914,5
2742,914,37
2743,915,133
2744,915,47
2745,915,3
2746,916,142
2747,916,93
2748,916,2
2749,917,4
2750,917,68
2751,917,85
2752,918,108
2753,918,42
2754,918,51
2755,919,10
2756,919,139
2757,919,33
2758,920,18
2759,920,89
2760,920,19
2761,921,55
2762,921,29
2763,921,39
2764,922,44
2765,922,14
2766,922,118
2767,923,109
2768,923,60
2769,923,116
2770,924,47
2771,924,62
2772,924,34
2773,925,52
2774,925,56
2775,925,7
2776,926,20
2777,926,91
2778,926,22
2779,927,81
2780,927,3
2781,927,83
2782,928,84
2783,928,13
2784,928,112
2785,929,5
2786,929,55
2787,929,133
2788,930,9
2789,930,27
2790,930,84
2791,931,67
2792,931,107
2793,931,52
2794,932,12
2795,932,58
2796,932,31
2797,933,27
2798,933,90
2799,933,23
2800,934,115
2801,934,137
2802,934,33
2803,935,23
2804,935,122
2805,935,107
2806,936,11
2807,936,106
2808,936,15
2809,937,22
2810,937,79
2811,937,36
2812,938,15
2813,938,18
2814,938,102
2815,939,144
2816,939,54
2817,939,31
2818,940,104
2819,940,134
2820,940,16
2821,941,135
2822,941,27
2823,941,54
2824,942,8
2825,942,81
2826,942,126
2827,943,30
2828,943,57
2829,943,97
2830,944,9
2831,944,101
2832,944,135
2833,945,12
2834,945,81
2835,945,69
2836,946,88
2837,946,138
2838,946,81
2839,947,45
2840,947,52
2841,947,107
2842,948,41
2843,948,125
2844,948,26
2845,949,50
2846,949,84
2847,949,75
2848,950,101
2849,950,110
2850,950,6
2851,951,67
2852,951,64
2853,951,109
2854,952,25
2855,952,48
2856,952,8
2857,953,29
2858,953,100
2859,953,115
2860,954,32
2861,954,139
2862,954,76
2863,955,78
2864,955,113
2865,955,134
2866,956,39
2867,956,58
2868,956,29
2869,957,63
2870,957,14
2871,957,133
2872,958,49
2873,958,84
2874,958,70
2875,959,2
2876,959,22
2877,959,138
2878,960,4
2879,960,58
2880,960,133
2881,961,4
2882,961,132
2883,961,54
2884,962,50
2885,962,5
2886,962,55
2887,963,14
2888,963,84
2889,963,40
2890,964,26
2891,964,3
2892,964,46
2893,965,39
2894,965,66
2895,965,91
2896,966,36
2897,966,115
2898,966,71
2899,967,55
2900,967,59
2901,967,9
2902,968,123
2903,968,139
2904,968,30
2905,969,142
2906,969,124
2907,969,70
2908,970,90
2909,970,119
2910,970,92
2911,971,120
2912,971,107
2913,971,109
2914,972,100
2915,972,56
2916,972,120
2917,973,112
2918,973,7
2919,973,21
2920,974,1
2921,974,54
2922,974,144
2923,975,35
2924,975,96
2925,975,49
2926,976,104
2927,976,45
2928,976,140
2929,977,124
2930,977,48
2931,977,55
2932,978,9
2933,978,127
2934,978,145
2935,979,139
2936,979,39
2937,979,16
2938,980,87
2939,980,113
2940,980,112
2941,981,126
2942,981,90
2943,981,10
2944,982,65
2945,982,125
2946,982,6
2947,983,31
2948,983,50
2949,983,82
2950,984,85
2951,984,8
2952,984,81
2953,985,18
2954,985,79
2955,985,106
2956,986,36
2957,986,119
2958,986,97
2959,987,15
2960,987,39
2961,987,121
2962,988,33
2963,988,3
2964,988,16
2965,989,89
2966,989,16
2967,989,127
2968,990,53
2969,990,10
2970,990,18
2971,991,53
2972,991,74
2973,991,42
2974,992,38
2975,992,65
2976,992,76
2977,993,4
2978,993,30
2979,993,100
2980,994,99
2981,994,86
2982,994,67
2983,995,75
2984,995,130
2985,995,134
2986,996,141
2987,996,101
2988,996,105
2989,997,81
2990,997,39
2991,997,111
2992,998,108
2993,998,144
2994,998,95
2995,999,24
2996,999,60
2997,999,68
2998,1000,96
2999,1000,26
3000,1000,37
3001,1001,72
3002,1001,2
3003,1001,102
3004,1002,36
3005,1002,43
3006,1002,26
3007,1003,24
3008,1003,52
3009,1003,36
3010,1004,25
3011,1004,89
3012,1004,30
3013,1005,79
3014,1005,100
3015,1005,108
3016,1006,88
3017,1006,24
3018,1006,62
3019,1007,62
3020,1007,57
3021,1007,2
3022,1008,130
3023,1008,65
3024,1008,9
3025,1009,100
3026,1009,102
3027,1009,83
3028,1010,86
3029,1010,124
3030,1010,62
3031,1011,4
3032,1011,101
3033,1011,68
3034,1012,92
3035,1012,77
3036,1012,115
3037,1013,112
3038,1013,22
3039,1013,136
3040,1014,137
3041,1014,7
3042,1014,144
3043,1015,42
3044,1015,79
3045,1015,35
3046,1016,108
3047,1016,13
3048,1016,83
3049,1017,23
3050,1017,117
3051,1017,130
3052,1018,19
3053,1018,6
3054,1018,48
3055,1019,42
3056,1019,9
3057,1019,100
3058,1020,55
3059,1020,67
3060,1020,37
3061,1021,123
3062,1021,24
3063,1021,49
3064,1022,46
3065,1022,65
3066,1022,40
3067,1023,19
3068,1023,90
3069,1023,11
3070,1024,106
3071,1024,63
3072,1024,14
3073,1025,54
3074,1025,66
3075,1025,47
3076,1026,77
3077,1026,77
3078,1026,43
3079,1027,54
3080,1027,78
3081,1027,45
3082,1028,42
3083,1028,74
3084,1028,5
3085,1029,9
3086,1029,117
3087,1029,88
3088,1030,17
3089,1030,20
3090,1030,134
3091,1031,82
3092,1031,41
3093,1031,99
3094,1032,99
3095,1032,35
3096,1032,112
3097,1033,19
3098,1033,57
3099,1033,104
3100,1034,21
3101,1034,89
3102,1034,17
3103,1035,113
3104,1035,72
3105,1035,13
3106,1036,69
3107,1036,37
3108,1036,93
3109,1037,59
3110,1037,26
3111,1037,47
3112,1038,74
3113,1038,57
3114,1038,82
3115,1039,34
3116,1039,95
3117,1039,100
3118,1040,23
3119,1040,131
3120,1040,68
3121,1041,68
3122,1041,105
3123,1041,84
3124,1042,114
3125,1042,137
3126,1042,83
3127,1043,121
3128,1043,79
3129,1043,92
3130,1044,43
3131,1044,107
3132,1044,67
3133,1045,110
3134,1045,27
3135,1045,105
3136,1046,145
3137,1046,125
3138,1046,14
3139,1047,42
3140,1047,21
3141,1047,17
3142,1048,18
3143,1048,10
3144,1048,145
3145,1049,40
3146,1049,127
3147,1049,79
3148,1050,26
3149,1050,60
3150,1050,98
3151,1051,139
3152,1051,35
3153,1051,87
3154,1052,71
3155,1052,146
3156,1052,26
3157,1053,79
3158,1053,134
3159,1053,34
3160,1054,72
3161,1054,112
3162,1054,57
3163,1055,100
3164,1055,54
3165,1055,136
3166,1056,129
3167,1056,81
3168,1056,13
3169,1057,80
3170,1057,86
3171,1057,90
3172,1058,145
3173,1058,143
3174,1058,12
3175,1059,101
3176,1059,118
3177,1059,106
3178,1060,86
3179,1060,51
3180,1060,129
3181,1061,114
3182,1061,54
3183,1061,14
3184,1062,122
3185,1062,144
3186,1062,94
3187,1063,118
3188,1063,101
3189,1063,100
3190,1064,114
3191,1064,89
3192,1064,106
3193,1065,60
3194,1065,105
3195,1065,98
3196,1066,107
3197,1066,20
3198,1066,83
3199,1067,111
3200,1067,142
3201,1067,131
3202,1068,37
3203,1068,136
3204,1068,104
3205,1069,75
3206,1069,69
3207,1069,46
3208,1070,47
3209,1070,77
3210,1070,41
3211,1071,9
3212,1071,46
3213,1071,41
3214,1072,35
3215,1072,26
3216,1072,141
3217,1073,7
3218,1073,80
3219,1073,133
3220,1074,137
3221,1074,135
3222,1074,127
3223,1075,129
3224,1075,63
3225,1075,73
3226,1076,33
3227,1076,110
3228,1076,3
3229,1077,75
3230,1077,138
3231,1077,25
3232,1078,139
3233,1078,77
3234,1078,122
3235,1079,8
3236,1079,85
3237,1079,114
3238,1080,125
3239,1080,129
3240,1080,106
3241,1081,85
3242,1081,118
3243,1081,113
3244,1082,26
3245,1082,39
3246,1082,31
3247,1083,65
3248,1083,32
3249,1083,58
3250,1084,119
3251,1084,16
3252,1084,96
3253,1085,96
3254,1085,76
3255,1085,45
3256,1086,65
3257,1086,25
3258,1086,132
3259,1087,47
3260,1087,86
3261,1087,87
3262,1088,143
3263,1088,117
3264,1088,53
3265,1089,21
3266,1089,122
3267,1089,43
3268,1090,71
3269,1090,24
3270,1090,109
3271,1091,129
3272,1091,109
3273,1091,143
3274,1092,49
3275,1092,79
3276,1092,75
3277,1093,95
3278,1093,103
3279,1093,22
3280,1094,109
3281,1094,51
3282,1094,60
3283,1095,1
3284,1095,16
3285,1095,146
3286,1096,139
3287,1096,92
3288,1096,80
3289,1097,6
3290,1097,75
3291,1097,33
3292,1098,88
3293,1098,126
3294,1098,129
3295,1099,15
3296,1099,1
3297,1099,66
3298,1100,10
3299,1100,13
3300,1100,122
3301,1101,111
3302,1101,126
3303,1101,73
3304,1102,73
3305,1102,35
3306,1102,20
3307,1103,88
3308,1103,137
3309,1103,64
3310,1104,144
3311,1104,11
3312,1104,142
3313,1105,135
3314,1105,56
3315,1105,134
3316,1106,36
3317,1106,21
3318,1106,76
3319,1107,76
3320,1107,144
3321,1107,45
3322,1108,140
3323,1108,54
3324,1108,126
3325,1109,71
3326,1109,52
3327,1109,101
3328,1110,94
3329,1110,141
3330,1110,73
3331,1111,71
3332,1111,97
3333,1111,89
3334,1112,107
3335,1112,11
3336,1112,117
3337,1113,19
3338,1113,136
3339,1113,79
3340,1114,35
3341,1114,86
3342,1114,53
3343,1115,10
3344,1115,11
3345,1115,66
3346,1116,14
3347,1116,126
3348,1116,15
3349,1117,100
3350,1117,96
3351,1117,13
3352,1118,99
3353,1118,47
3354,1118,125
3355,1119,41
3356,1119,128
3357,1119,131
3358,1120,37
3359,1120,89
3360,1120,95
3361,1121,102
3362,1121,116
3363,1121,59
3364,1122,124
3365,1122,119
3366,1122,88
3367,1123,97
3368,1123,44
3369,1123,100
3370,1124,137
3371,1124,25
3372,1124,145
3373,1125,22
3374,1125,44
3375,1125,139
3376,1126,64
3377,1126,44
3378,1126,67
3379,1127,92
3380,1127,51
3381,1127,47
3382,1128,70
3383,1128,29
3384,1128,132
3385,1129,31
3386,1129,137
3387,1129,82
3388,1130,127
3389,1130,66
3390,1130,144
3391,1131,67
3392,1131,114
3393,1131,34
3394,1132,128
3395,1132,86
3396,1132,137
3397,1133,97
3398,1133,68
3399,1133,115
3400,1134,85
3401,1134,81
3402,1134,67
3403,1135,97
3404,1135,37
3405,1135,106
3406,1136,28
3407,1136,125
3408,1136,82
3409,1137,99
3410,1137,37
3411,1137,106
3412,1138,102
3413,1138,56
3414,1138,137
3415,1139,130
3416,1139,32
3417,1139,86
3418,1140,104
3419,1140,36
3420,1140,129
3421,1141,78
3422,1141,78
3423,1141,51
3424,1142,26
3425,1142,53
3426,1142,31
3427,1143,94
3428,1143,37
3429,1143,38
3430,1144,92
3431,1144,128
3432,1144,139
3433,1145,98
3434,1145,62
3435,1145,78
3436,1146,50
3437,1146,116
3438,1146,107
3439,1147,13
3440,1147,67
3441,1147,137
3442,1148,102
3443,1148,50
3444,1148,130
3445,1149,93
3446,1149,122
3447,1149,40
3448,1150,64
3449,1150,58
3450,1150,37
3451,1151,98
3452,1151,44
3453,1151,132
3454,1152,75
3455,1152,5
3456,1152,18
3457,1153,105
3458,1153,43
3459,1153,94
3460,1154,83
3461,1154,2
3462,1154,19
3463,1155,71
3464,1155,76
3465,1155,23
3466,1156,81
3467,1156,137
3468,1156,3
3469,1157,142
3470,1157,108
3471,1157,88
3472,1158,7
3473,1158,135
3474,1158,127
3475,1159,28
3476,1159,114
3477,1159,13
3478,1160,100
3479,1160,70
3480,1160,4
3481,1161,140
3482,1161,76
3483,1161,58
3484,1162,102
3485,1162,44
3486,1162,36
3487,1163,116
3488,1163,131
3489,1163,76
3490,1164,96
3491,1164,45
3492,1164,124
3493,1165,9
3494,1165,116
3495,1165,67
3496,1166,58
3497,1166,107
3498,1166,137
3499,1167,44
3500,1167,111
3501,1167,94
3502,1168,72
3503,1168,133
3504,1168,137
3505,1169,32
3506,1169,77
3507,1169,126
3508,1170,10
3509,1170,139
3510,1170,103
3511,1171,136
3512,1171,26
3513,1171,6
3514,1172,58
3515,1172,119
3516,1172,70
3517,1173,86
3518,1173,73
3519,1173,30
3520,1174,97
3521,1174,62
3522,1174,130
3523,1175,124
3524,1175,126
3525,1175,40
3526,1176,4
3527,1176,124
3528,1176,115
3529,1177,123
3530,1177,76
3531,1177,22
3532,1178,11
3533,1178,43
3534,1178,33
3535,1179,37
3536,1179,112
3537,1179,129
3538,1180,67
3539,1180,88
3540,1180,135
3541,1181,144
3542,1181,66
3543,1181,79
3544,1182,52
3545,1182,143
3546,1182,139
3547,1183,112
3548,1183,126
3549,1183,112
3550,1184,73
3551,1184,102
3552,1184,128
3553,1185,11
3554,1185,121
3555,1185,80
3556,1186,18
3557,1186,56
3558,1186,56
3559,1187,29
3560,1187,14
3561,1187,40
3562,1188,86
3563,1188,107
3564,1188,111
3565,1189,80
3566,1189,53
3567,1189,40
3568,1190,5
3569,1190,11
3570,1190,115
3571,1191,78
3572,1191,137
3573,1191,63
3574,1192,67
3575,1192,87
3576,1192,116
3577,1193,144
3578,1193,9
3579,1193,31
3580,1194,110
3581,1194,138
3582,1194,142
3583,1195,111
3584,1195,103
3585,1195,45
3586,1196,2
3587,1196,59
3588,1196,42
3589,1197,10
3590,1197,37
3591,1197,105
3592,1198,9
3593,1198,135
3594,1198,109
3595,1199,109
3596,1199,50
3597,1199,39
3598,1200,47
3599,1200,50
3600,1200,107
3601,1201,77
3602,1201,111
3603,1201,46
3604,1202,34
3605,1202,11
3606,1202,45
3607,1203,33
3608,1203,74
3609,1203,5
3610,1204,28
3611,1204,81
3612,1204,93
3613,1205,112
3614,1205,115
3615,1205,104
3616,1206,11
3617,1206,72
3618,1206,118
3619,1207,105
3620,1207,6
3621,1207,55
3622,1208,115
3623,1208,3
3624,1208,42
3625,1209,86
3626,1209,135
3627,1209,138
3628,1210,114
3629,1210,76
3630,1210,106
3631,1211,108
3632,1211,19
3633,1211,49
3634,1212,100
3635,1212,111
3636,1212,143
3637,1213,1
3638,1213,39
3639,1213,133
3640,1214,78
3641,1214,6
3642,1214,98
3643,1215,122
3644,1215,140
3645,1215,138
3646,1216,109
3647,1216,30
3648,1216,120
3649,1217,15
3650,1217,40
3651,1217,143
3652,1218,96
3653,1218,18
3654,1218,95
3655,1219,144
3656,1219,19
3657,1219,113
3658,1220,122
3659,1220,118
3660,1220,33
3661,1221,98
3662,1221,28
3663,1221,32
3664,1222,111
3665,1222,135
3666,1222,32
3667,1223,131
3668,1223,125
3669,1223,146
3670,1224,102
3671,1224,143
3672,1224,96
3673,1225,140
3674,1225,123
3675,1225,16
3676,1226,23
3677,1226,4
3678,1226,137
3679,1227,33
3680,1227,89
3681,1227,70
3682,1228,25
3683,1228,42
3684,1228,10
3685,1229,82
3686,1229,5
3687,1229,75
3688,1230,16
3689,1230,48
3690,1230,45
3691,1231,49
3692,1231,81
3693,1231,53
3694,1232,27
3695,1232,74
3696,1232,64
3697,1233,74
3698,1233,87
3699,1233,32
3700,1234,18
3701,1234,12
3702,1234,143
3703,1235,132
3704,1235,24
3705,1235,79
3706,1236,112
3707,1236,86
3708,1236,113
3709,1237,33
3710,1237,93
3711,1237,42
3712,1238,79
3713,1238,89
3714,1238,84
3715,1239,6
3716,1239,88
3717,1239,37
3718,1240,83
3719,1240,103
3720,1240,29
3721,1241,33
3722,1241,141
3723,1241,70
